id_str,created_at,full_text
1200542194903351296,2019-11-29 22:28:58,"@MoveOn @SenMcSallyAZ If 56% of Americans believe @POTUS should be Impeached w/o evidence of a completed Quid pro Quo (the basis for Bribery) then 76% must believe @JoeBiden should be INDICTED for his completed Bribery! https://t.co/z3vePw3W0f #Trump2020Landslide #KAG2020 #8MoreYears
"
1200542188498755584,2019-11-29 22:28:57,"@ChrisPawelski @sabinenamba @JoeBiden Nothing will change until we elect someone who has NEVER bent over for Wall Street like Trump, Obama, Clinton, Bush, and everyone running but Bernie (excluding Yang &amp; Trulsi)
"
1200542177551515648,2019-11-29 22:28:54,"@JoeBiden Hard to do that Joe when your incarcerated!  You and your buddy Obama can comfort each other!
"
1200542171398647813,2019-11-29 22:28:53,"@YourDailyHam @JoeBiden More like ""OK Quiet Generation""
"
1199910661297491968,2019-11-28 04:39:29,"@JoeBiden Stuck your foot in it good this time, JJ.  You are so right, you are everything this President is NOT:

Corrupt
On the take
And things I won't even mention in polite society
"
1199910640854409216,2019-11-28 04:39:24,"@JoeBiden Lolol joe is a whore
"
1199910607694311424,2019-11-28 04:39:16,"@richard_lordi @JoeBiden Charming.
"
1199910576706772994,2019-11-28 04:39:09,"@JoeBiden Republicans OWN DIVERSITY
"
1199910560537726976,2019-11-28 04:39:05,"@OANN @HowleyReporter @RachelAcenas Democrat elite children running amuck!  #Ukraine @SpeakerPelosi @JoeBiden
"
1199910555890401281,2019-11-28 04:39:04,"@glieser @JoeBiden We need to ruin the economy of the United States to show the 3rd. World shit hole country's were in charge of the climate change bullshit scam.
"
1199910534528798720,2019-11-28 04:38:59,"That Hunter Biden sure is a stand up guy...frequenting strip clubs, impregnating strippers, smoking crack...selling access to his daddy @JoeBiden and the White House to Ukraine and China... https://t.co/X79M3L05Pu
"
1199910494892519424,2019-11-28 04:38:49,"Dear @JoeBiden and @JulianCastro, your names are notably missing from this answer in the affirmative. 

@acog @AmerMedicalAssn and every other group that has studied this agrees there's no medical reason to require an Rx for #birthcontrol pill. Where do you stand? #Election2020 https://t.co/6ZYtFdSIjr
"
1199910472713220096,2019-11-28 04:38:44,"@JoeBiden What about the homeless children that the dems have, are and will leave behind?
"
1199910444049154053,2019-11-28 04:38:37,"@JoeBiden We definitely can’t have you as a president!
"
1199910388634025984,2019-11-28 04:38:24,"@LindseyGrahamSC What’s sad is you supporting a  president that extorted a foreign leader for political gains - fired an ambassador because she was an obstacle standing in the way of an extortion plot and undermined our nations foreign policy - over your friend @JoeBiden 
https://t.co/QKMjxVkp3h
"
1199910384443936768,2019-11-28 04:38:23,"@ChrisDJackson @surveyusa @JoeBiden Biden might well win the primary, but he can’t win a general. Have fun!
"
1199910366496595968,2019-11-28 04:38:19,"@JoeBiden Democrats
"
1199910363606798336,2019-11-28 04:38:18,"NY Post Report: While Working For Burisma, Hunter Biden Suspected of Smoking Crack in D.C. Strip Clubs ⁦@maggieNYT⁩ real news Maggie. Sex, sex toys, drugs &amp; Ukraine $$$! And ⁦@JoeBiden⁩ swinging at the air. Trying to hit something?  https://t.co/T5z39IgsV2
"
1199910363069743106,2019-11-28 04:38:18,"@froZenwaterflak @tshirtwoman19 @HonesTyus @Boweetles @nypost @JoeBiden @realDonaldTrump @WinterbleShow @760KFMBProducer @newsmax @KUSINews @marklarsonradio @760kfmb @FoxNews @RepAdamSchiff @SpeakerPelosi @SenSchumer @BarackObama @HillaryClinton 😆😂🤣😆😂🤣😆😂🤣😆😂🤣😆😂🤣
Yeah right... https://t.co/vQ2yxGr7Cx
"
1199910270690353158,2019-11-28 04:37:56,"@toddkmyers @l_ylvisaker @BrandonJCarroll @ArcticFlier77 @4FUKSAKE_ @JoeBiden @SharylAttkisson @realDonaldTrump I say its all important.
"
1199910270241558528,2019-11-28 04:37:56,"OMG these people &amp; their love affair with @BarackObama 
HE DIDNT DO SHIT for the 99% period end of story! 
Why? A Billion in Wall Street stink $ he took with @JoeBiden (the early stage dementia victim) 
#TrustOnlyBernie
"
1199910254550515712,2019-11-28 04:37:52,"@SnarkyBetoChick @JoeBiden @BetoORourke @dailydot I know, someone retweeted it and I seen people liking it, I have no idea why someone would go that far back in my tweets to find it, lmao
"
1199910246543699968,2019-11-28 04:37:50,"@JoeBiden Abortion is an act of despair and advocates of it - like yourself - aren’t hopeful.
"
1199910211437219840,2019-11-28 04:37:42,"@JoeBiden shut up dad of a drug addict! WE DONT WANT YOU!
"
1199910182106664961,2019-11-28 04:37:35,"@charliekirk11 #Trump2020 @realDonaldTrump

Really!?! @SpeakerPelosi @SenSchumer @RepMaxineWaters @JoeBiden @washingtonpost @ABC @NBCNews @CBSNews
"
1199910165002301440,2019-11-28 04:37:31,"@JoeBiden @ofpeopl They're attacking you son Hunter to hurt you. You need to take off the gloves and fight. If it was my son I would be defending him.
"
1199910155820961793,2019-11-28 04:37:29,"@ZyroFoxtrot @One_US_Citizen Sleazy Joe Biden @JoeBiden and his son Hunter #HunterBiden both really upstanding people hey 
#Corruption #Crowdstrike #QuidProJoe
"
