id_str,created_at,full_text
1200206844096110593,2019-11-29 00:16:25,"@CarmineZozzora @Danie1607  Enjoy reading this 50 of the 1000s failed climate predictions since 1920s all by influential scientists 
#climatehoax 
"
1200206659223740418,2019-11-29 00:15:40,"@christoq @aubrey_huff  Denmark is nothing more then a large city spread across a large area with enough natural resources to support a small population.
"
1200206624432021504,2019-11-29 00:15:32,"@Mac13063774 @Tis_Miss_Kat @LeviOfBernard  I know for sure my state which already has low budgets for education, did away with a revenue stream from corporate taxes when they implemented the education lottery, so nothing changed except corps paying less taxes
"
1200206616752209920,2019-11-29 00:15:30,"@caviartheory @JoshuaBHoe @senate4cjreform  Trumps prison reforms do not even touch the state level, where it really counts.
"
1200206607763664896,2019-11-29 00:15:28," Did you invite the homeless over for a thanksgiving dinner?
"
1200206601531142144,2019-11-29 00:15:27," That is great but it will be offset by the devastating increase in taxes that will bury the working class family you crazed madman!  Money does not grow on trees.
"
1200206589048827904,2019-11-29 00:15:24,"@antForthrom  I guess. What alternative do you have in mind?
"
1200206554248679424,2019-11-29 00:15:15,"@YangYouToo @BadwordsXD  By taking the money from everyone who actually works.
"
1200206537882505217,2019-11-29 00:15:12," You have been in government for 30 plus years and nothing has changed. Step aside and let the problem solvers take over.
"
1200206537861586944,2019-11-29 00:15:12," Sorry  but try as you may to appeal to unthinking emotionalism, most of us are reasoning with our brains. #Trump3020
"
1200206485881597953,2019-11-29 00:14:59," And you became a millionaire working for the government for all of your life you never had a real job ever and you made millions how did you do that and soon you are going to go live in Venezuela or Cuba I hear
"
1200206469834010624,2019-11-29 00:14:55," You are a socialist idiot.
"
1200206463173627909,2019-11-29 00:14:54,"@AbshirDSM is My Gods Chosen One!
"
1200206455732764672,2019-11-29 00:14:52,"@Chronic_FLKeys @Skyjudge4NFL Dems, especially , vow to sue ""greedy Pharma companies."" No company will manufacture nor distribute #opioids when it becomes too expensive & risky. We need to work together with all political leaders.
"
1200206420391727105,2019-11-29 00:14:44,"@JayPark07324651 @RampCapitalLLC  Google it.

You will find our why that is a bad idea
"
1200206405044723712,2019-11-29 00:14:40,"@davidsirota  So frustrating.
"
1200206390238703616,2019-11-29 00:14:36,"@DregsOSociety @nofun_notever @jodi4iowa  You do not know what you are talking about so you have no idea how you would deal with these overwhelming issues. 

Our tax dollars currently pay for the MIC. I would much rather my $ go toward helping people, not supporting arms manufacturers, wars, & destabilizing govts around the world.
"
1200206355933609984,2019-11-29 00:14:28,"@YangYouToo  We already have that, it is called welfare for the lazy.
"
1200206349965176832,2019-11-29 00:14:27,"@antForthrom  Sounds like a waste of energy.
"
1200206252426616832,2019-11-29 00:14:03,"@Readman @saddesthorse  OK, Canuck.
"
1200206210865254400,2019-11-29 00:13:54,"@Mac13063774 @Tis_Miss_Kat @LeviOfBernard  Ah! Yes! As long as that includes some sort of help too for the states, because you can not ask poorer states to uphold a high standard without it, whether it is actual money or stricter laws
"
1200206208420007936,2019-11-29 00:13:53," TRUMP2020
"
1200206163893207040,2019-11-29 00:13:42," You have my vote!
"
1200206153592049667,2019-11-29 00:13:40," Since ppl immigrate from all over the world, wanting to enter the US. I am concerned. We want to be fair and respectful but we also need to remain vigilant. Nobody wants a repeat of 911. I think #BigBucksBernie is once again unrealistic.
"
1200206134822473728,2019-11-29 00:13:35," 500000 homeless and +90% are in dem run cities
"
1200206091205918720,2019-11-29 00:13:25,"@pedrotcoelhoo  More like leader of the politburo.
"
1200206074219057152,2019-11-29 00:13:21,"@challengersma @DallasJames428  Nope !!! 
"
1200206008116797451,2019-11-29 00:13:05,"@Zombieguy19871 @MaxSwaino @TheJohniestjohn  Seems like a Rick fucker
"
1200205940890492929,2019-11-29 00:12:49,"@MarilynShimmie1  @TarikCyrilAmar Move to Mexico where it is warm...
"
1200205877535490048,2019-11-29 00:12:34,"@HSAnime1 @philosophrob @Reed2242  Public schools are paid by Taxpayers , thank a taxpayer
"
1200205843435868161,2019-11-29 00:12:26," Willbe coming to my house personally or sending his millennial minions to ""redistribute"" some of my turkey?
"
1200205823441543172,2019-11-29 00:12:21," But if your dad was a successful paint salesman it would have been perfectly fine to take the majority of his wealth? Got it.
"
1200205672018825216,2019-11-29 00:11:45," Try not to have another heart attack before Iowa
"
1200205589311361024,2019-11-29 00:11:25," And millions more like you since the rise of the Welfare State.
"
1200205489096675328,2019-11-29 00:11:01,"@TheJniac @Skippphipps  Christ I would hope so.... But how much economic growth and capital weath creation was hindered. At 20 trillion dollars, if just handed out in dough, every single person in the country should be a millionaire many times over! Typical government, way more spent with minimal return.
"
1200205452719603714,2019-11-29 00:10:53," Your wife is good looking
"
1200205325011488768,2019-11-29 00:10:22,"@realswordawg @saddesthorse  Ok, Boomer
"
1200205306913054722,2019-11-29 00:10:18," Is this why you are not for reparations for the Descendants of American slaves? Have you bought into the ""pull yourselves by your bootstraps"" mentality? What are you going to do to address the racial wealth gap and inequality? Why are you so dismissive to our specific plight?
"
1200205288424390656,2019-11-29 00:10:14,"@nelsontooturnt  @JulianCastro I need it for my server notepad so all these white people/customers at the cheesecake know wtf is up !
"
1200205193801060353,2019-11-29 00:09:51,"@wccjtsan @netbacker  I think Warren is plan has a better chance of passing
"
1200205172225511427,2019-11-29 00:09:46,"Thank you  ! 
"
1200205118857187328,2019-11-29 00:09:33,"@Vote4Humanity @SusiecatMn  I am thankful for people who value human life enough not to allow that to take a backseat to their own monetary needs or desires (e.g. shelter, education and funding for medical interventions).
"
1200205068114579460,2019-11-29 00:09:21,"@BernieBro_ @philosophrob  I hear you but, staying within your argument, would not that mean they chose to lay on that track?
"
1200205035948273664,2019-11-29 00:09:13,"@nelsontooturnt  @JulianCastro Save me one
"
1200205035642200064,2019-11-29 00:09:13," @fshakir Question is what about the baby boomers and their parents no one mentions their lives improving new med deductible is around the corner no dental insurance Social Security is too low to live like a human being what about us?
"
1200204949029867524,2019-11-29 00:08:53,"@IRLReason  I understand. You want to help pay for the fat guy down the road that eats, drinks, and smokes too much with your tax dollars...I do not.
"
1200204928083513344,2019-11-29 00:08:48,"How about DemoKKKrats standing with AMERICAN families who are being needlessly killed or injured by FOREIGN INVADERS!  

The absolute disregard that you have for the American taxpaying citizen is stunning.  @DNC will pay for it in 2020!  Mark my words!

 
"
1200204639351627776,2019-11-29 00:07:39,"@mcbyrne  We are thankful for you!
"
1200204612856352768,2019-11-29 00:07:33,"Reposted from @berniesanders (@get_regrann)  -  At her concerts @ArianaGrande has registered more than 20,000 people to vote through her collaboration with the non-partisan  She is doing exactly what… 
"
